,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
1189,2017-04-25 00:00:00+00:00,907.62,909.48,903.0,907.04,3367734,45.381,45.474,45.15,45.352,67354680,0.0,1.0
1190,2017-04-26 00:00:00+00:00,909.29,915.749,907.56,910.3,2562595,45.4645,45.78745,45.378,45.515,51251900,0.0,1.0
1191,2017-04-27 00:00:00+00:00,918.38,921.86,912.11,914.39,4255693,45.919,46.093,45.6055,45.7195,85113860,0.0,1.0
1192,2017-04-28 00:00:00+00:00,924.99,949.59,924.3335,948.83,7278819,46.2495,47.4795,46.216675,47.4415,145576380,0.0,1.0
1193,2017-05-01 00:00:00+00:00,948.23,954.4,927.8,927.8,5415793,47.4115,47.72,46.39,46.39,108315860,0.0,1.0
1194,2017-05-02 00:00:00+00:00,946.94,950.1,941.413,946.645,3800912,47.347,47.505,47.07065,47.33225,76018240,0.0,1.0
1195,2017-05-03 00:00:00+00:00,941.03,946.0,935.9,946.0,3544234,47.0515,47.3,46.795,47.3,70884680,0.0,1.0
1196,2017-05-04 00:00:00+00:00,937.53,945.0,934.215,944.75,2380874,46.8765,47.25,46.71075,47.2375,47617480,0.0,1.0
1197,2017-05-05 00:00:00+00:00,934.15,940.79,930.3,940.52,2856585,46.7075,47.0395,46.515,47.026,57131700,0.0,1.0
1198,2017-05-08 00:00:00+00:00,949.04,949.05,939.21,940.95,3370672,47.452,47.4525,46.9605,47.0475,67413440,0.0,1.0
1199,2017-05-09 00:00:00+00:00,952.82,957.89,950.2,952.8,3230630,47.641,47.8945,47.51,47.64,64612600,0.0,1.0
1200,2017-05-10 00:00:00+00:00,948.95,953.7499,945.0,953.5,2083441,47.4475,47.687495,47.25,47.675,41668820,0.0,1.0
1201,2017-05-11 00:00:00+00:00,947.62,950.29,940.775,945.11,2135393,47.381,47.5145,47.03875,47.2555,42707860,0.0,1.0
1202,2017-05-12 00:00:00+00:00,961.35,962.79,951.53,954.5,3605620,48.0675,48.1395,47.5765,47.725,72112400,0.0,1.0
1203,2017-05-15 00:00:00+00:00,957.97,963.15,956.055,958.73,4245856,47.8985,48.1575,47.80275,47.9365,84917120,0.0,1.0
1204,2017-05-16 00:00:00+00:00,966.07,970.06,960.91,961.0,3050005,48.3035,48.503,48.0455,48.05,61000100,0.0,1.0
1205,2017-05-17 00:00:00+00:00,944.76,960.3957,944.12,954.7,5073254,47.238,48.019785,47.206,47.735,101465080,0.0,1.0
1206,2017-05-18 00:00:00+00:00,958.49,962.75,944.76,944.8,3876816,47.9245,48.1375,47.238,47.24,77536320,0.0,1.0
1207,2017-05-19 00:00:00+00:00,959.84,968.92,959.72,962.84,3846299,47.992,48.446,47.986,48.142,76925980,0.0,1.0
1208,2017-05-22 00:00:00+00:00,970.67,971.38,962.9,964.0,2613805,48.5335,48.569,48.145,48.2,52276100,0.0,1.0
1209,2017-05-23 00:00:00+00:00,971.54,975.2,966.85,975.02,2395510,48.577,48.76,48.3425,48.751,47910200,0.0,1.0
1210,2017-05-24 00:00:00+00:00,980.35,981.0,970.23,976.0,2407995,49.0175,49.05,48.5115,48.8,48159900,0.0,1.0
1211,2017-05-25 00:00:00+00:00,993.38,999.0,982.11,984.85,4737390,49.669,49.95,49.1055,49.2425,94747800,0.0,1.0
1212,2017-05-26 00:00:00+00:00,995.78,998.65,989.2491,995.0,3394090,49.789,49.9325,49.462455,49.75,67881800,0.0,1.0
1213,2017-05-30 00:00:00+00:00,996.7,1001.2,995.52,996.51,3245760,49.835,50.06,49.776,49.8255,64915200,0.0,1.0
1214,2017-05-31 00:00:00+00:00,994.62,1000.12,982.16,1000.0,3912535,49.731,50.006,49.108,50.0,78250700,0.0,1.0
1215,2017-06-01 00:00:00+00:00,995.95,998.99,991.37,998.59,2384298,49.7975,49.9495,49.5685,49.9295,47685960,0.0,1.0
1216,2017-06-02 00:00:00+00:00,1006.73,1008.48,995.67,998.99,3714954,50.3365,50.424,49.7835,49.9495,74299080,0.0,1.0
1217,2017-06-05 00:00:00+00:00,1011.34,1013.21,1003.51,1007.23,2676857,50.567,50.6605,50.1755,50.3615,53537140,0.0,1.0
1218,2017-06-06 00:00:00+00:00,1003.0,1016.5,1001.25,1012.0,3298378,50.15,50.825,50.0625,50.6,65967560,0.0,1.0
1219,2017-06-07 00:00:00+00:00,1010.07,1010.25,1002.0,1005.95,2779551,50.5035,50.5125,50.1,50.2975,55591020,0.0,1.0
1220,2017-06-08 00:00:00+00:00,1010.27,1013.61,1006.11,1012.06,2724408,50.5135,50.6805,50.3055,50.603,54488160,0.0,1.0
1221,2017-06-09 00:00:00+00:00,978.31,1012.99,927.0,1012.5,7647692,48.9155,50.6495,46.35,50.625,152953840,0.0,1.0
1222,2017-06-12 00:00:00+00:00,964.91,975.95,945.0,967.0,9393802,48.2455,48.7975,47.25,48.35,187876040,0.0,1.0
1223,2017-06-13 00:00:00+00:00,980.79,984.5,966.1,977.99,4533933,49.0395,49.225,48.305,48.8995,90678660,0.0,1.0
1224,2017-06-14 00:00:00+00:00,976.47,990.34,966.71,988.59,3943670,48.8235,49.517,48.3355,49.4295,78873400,0.0,1.0
1225,2017-06-15 00:00:00+00:00,964.17,965.73,950.86,958.7,5202147,48.2085,48.2865,47.543,47.935,104042940,0.0,1.0
1226,2017-06-16 00:00:00+00:00,987.71,999.75,982.0,996.0,11314754,49.3855,49.9875,49.1,49.8,226295080,0.0,1.0
1227,2017-06-19 00:00:00+00:00,995.17,1017.0,989.9,1017.0,4967600,49.7585,50.85,49.495,50.85,99352000,0.0,1.0
1228,2017-06-20 00:00:00+00:00,992.59,1004.88,992.02,998.0,4040990,49.6295,50.244,49.601,49.9,80819800,0.0,1.0
1229,2017-06-21 00:00:00+00:00,1002.23,1002.72,992.6518,998.7,2892563,50.1115,50.136,49.63259,49.935,57851260,0.0,1.0
1230,2017-06-22 00:00:00+00:00,1001.3,1006.96,997.2,1002.23,2221035,50.065,50.348,49.86,50.1115,44420700,0.0,1.0
1231,2017-06-23 00:00:00+00:00,1003.74,1004.62,998.02,1002.54,2645973,50.187,50.231,49.901,50.127,52919460,0.0,1.0
1232,2017-06-26 00:00:00+00:00,993.98,1009.8,992.0,1008.5,3347195,49.699,50.49,49.6,50.425,66943900,0.0,1.0
1233,2017-06-27 00:00:00+00:00,976.78,998.8,976.0,990.69,3735360,48.839,49.94,48.8,49.5345,74707200,0.0,1.0
1234,2017-06-28 00:00:00+00:00,990.33,990.68,969.21,978.55,3708638,49.5165,49.534,48.4605,48.9275,74172760,0.0,1.0
1235,2017-06-29 00:00:00+00:00,975.93,987.56,965.25,979.0,4246765,48.7965,49.378,48.2625,48.95,84935300,0.0,1.0
1236,2017-06-30 00:00:00+00:00,968.0,983.47,967.61,980.12,3309138,48.4,49.1735,48.3805,49.006,66182760,0.0,1.0
1237,2017-07-03 00:00:00+00:00,953.66,974.49,951.0001,972.79,2908267,47.683,48.7245,47.550005,48.6395,58165340,0.0,1.0
1238,2017-07-05 00:00:00+00:00,971.4,975.0,955.25,961.53,3587645,48.57,48.75,47.7625,48.0765,71752900,0.0,1.0
1239,2017-07-06 00:00:00+00:00,965.14,974.4,959.02,964.66,3229378,48.257,48.72,47.951,48.233,64587560,0.0,1.0
1240,2017-07-07 00:00:00+00:00,978.76,980.11,969.14,969.55,2582645,48.938,49.0055,48.457,48.4775,51652900,0.0,1.0
1241,2017-07-10 00:00:00+00:00,996.47,999.4392,983.5,985.0,3462884,49.8235,49.97196,49.175,49.25,69257680,0.0,1.0
1242,2017-07-11 00:00:00+00:00,994.13,995.99,983.72,993.0,2947479,49.7065,49.7995,49.186,49.65,58949580,0.0,1.0
1243,2017-07-12 00:00:00+00:00,1006.51,1008.55,998.1,1000.65,3491988,50.3255,50.4275,49.905,50.0325,69839760,0.0,1.0
1244,2017-07-13 00:00:00+00:00,1000.63,1006.88,995.9,1004.62,2864533,50.0315,50.344,49.795,50.231,57290660,0.0,1.0
1245,2017-07-14 00:00:00+00:00,1001.81,1004.45,996.89,1002.4,2066362,50.0905,50.2225,49.8445,50.12,41327240,0.0,1.0
1246,2017-07-17 00:00:00+00:00,1010.04,1014.75,1003.81,1004.69,3636801,50.502,50.7375,50.1905,50.2345,72736020,0.0,1.0
1247,2017-07-18 00:00:00+00:00,1024.45,1026.03,1004.0,1006.0,3957892,51.2225,51.3015,50.2,50.3,79157840,0.0,1.0
1248,2017-07-19 00:00:00+00:00,1026.87,1031.59,1022.5,1025.0,2936902,51.3435,51.5795,51.125,51.25,58738040,0.0,1.0
1249,2017-07-20 00:00:00+00:00,1028.7,1034.97,1022.52,1031.59,2964341,51.435,51.7485,51.126,51.5795,59286820,0.0,1.0
1250,2017-07-21 00:00:00+00:00,1025.67,1026.1,1011.0,1021.28,2677517,51.2835,51.305,50.55,51.064,53550340,0.0,1.0
1251,2017-07-24 00:00:00+00:00,1038.95,1043.01,1027.43,1028.34,3212499,51.9475,52.1505,51.3715,51.417,64249980,0.0,1.0
1252,2017-07-25 00:00:00+00:00,1039.87,1043.33,1032.48,1038.05,2432328,51.9935,52.1665,51.624,51.9025,48646560,0.0,1.0
1253,2017-07-26 00:00:00+00:00,1052.8,1053.2,1043.2,1043.2,2828980,52.64,52.66,52.16,52.16,56579600,0.0,1.0
1254,2017-07-27 00:00:00+00:00,1046.0,1083.31,1040.18,1069.55,9905158,52.3,54.1655,52.009,53.4775,198103160,0.0,1.0
1255,2017-07-28 00:00:00+00:00,1020.04,1032.85,1001.0,1012.14,7624498,51.002,51.6425,50.05,50.607,152489960,0.0,1.0
1256,2017-07-31 00:00:00+00:00,987.78,1019.05,987.02,1019.05,7246638,49.389,50.9525,49.351,50.9525,144932760,0.0,1.0
1257,2017-08-01 00:00:00+00:00,996.19,1006.4,991.58,996.11,4421395,49.8095,50.32,49.579,49.8055,88427900,0.0,1.0
1258,2017-08-02 00:00:00+00:00,995.89,1003.21,981.73,1001.77,4017780,49.7945,50.1605,49.0865,50.0885,80355600,0.0,1.0
1259,2017-08-03 00:00:00+00:00,986.92,999.5,984.59,999.47,3203134,49.346,49.975,49.2295,49.9735,64062680,0.0,1.0
1260,2017-08-04 00:00:00+00:00,987.58,991.672,982.0,989.68,2704026,49.379,49.5836,49.1,49.484,54080520,0.0,1.0
1261,2017-08-07 00:00:00+00:00,992.27,995.0,987.14,990.65,2676607,49.6135,49.75,49.357,49.5325,53532140,0.0,1.0
1262,2017-08-08 00:00:00+00:00,989.84,996.28,985.79,994.35,2847527,49.492,49.814,49.2895,49.7175,56950540,0.0,1.0
1263,2017-08-09 00:00:00+00:00,982.01,988.0,975.27,982.6,3434077,49.1005,49.4,48.7635,49.13,68681540,0.0,1.0
1264,2017-08-10 00:00:00+00:00,956.92,979.86,954.68,976.295,5560388,47.846,48.993,47.734,48.81475,111207760,0.0,1.0
1265,2017-08-11 00:00:00+00:00,967.99,970.39,951.38,960.0,3431423,48.3995,48.5195,47.569,48.0,68628460,0.0,1.0
1266,2017-08-14 00:00:00+00:00,983.3,985.5,976.19,978.41,3008007,49.165,49.275,48.8095,48.9205,60160140,0.0,1.0
1267,2017-08-15 00:00:00+00:00,982.74,991.74,982.0,988.9,2513139,49.137,49.587,49.1,49.445,50262780,0.0,1.0
1268,2017-08-16 00:00:00+00:00,978.18,986.4605,973.22,981.65,3096051,48.909,49.323025,48.661,49.0825,61921020,0.0,1.0
1269,2017-08-17 00:00:00+00:00,960.57,977.84,960.32,977.84,3396045,48.0285,48.892,48.016,48.892,67920900,0.0,1.0
1270,2017-08-18 00:00:00+00:00,958.47,965.43,954.65,961.4,3248677,47.9235,48.2715,47.7325,48.07,64973540,0.0,1.0
1271,2017-08-21 00:00:00+00:00,953.29,961.2,945.46,957.57,3008450,47.6645,48.06,47.273,47.8785,60169000,0.0,1.0
1272,2017-08-22 00:00:00+00:00,966.9,967.93,955.495,955.52,2718261,48.345,48.3965,47.77475,47.776,54365220,0.0,1.0
1273,2017-08-23 00:00:00+00:00,958.0,962.0,954.2,959.38,2590245,47.9,48.1,47.71,47.969,51804900,0.0,1.0
1274,2017-08-24 00:00:00+00:00,952.45,959.0,941.14,957.42,5086748,47.6225,47.95,47.057,47.871,101734960,0.0,1.0
1275,2017-08-25 00:00:00+00:00,945.26,957.621,944.1,956.0,3292776,47.263,47.88105,47.205,47.8,65855520,0.0,1.0
1276,2017-08-28 00:00:00+00:00,946.02,953.0,942.25,946.54,2529087,47.301,47.65,47.1125,47.327,50581740,0.0,1.0
1277,2017-08-29 00:00:00+00:00,954.06,956.0,936.33,940.0,2853972,47.703,47.8,46.8165,47.0,57079440,0.0,1.0
1278,2017-08-30 00:00:00+00:00,967.59,969.41,956.9062,958.44,2860718,48.3795,48.4705,47.84531,47.922,57214360,0.0,1.0
1279,2017-08-31 00:00:00+00:00,980.6,981.0,972.76,974.7,3280945,49.03,49.05,48.638,48.735,65618900,0.0,1.0
1280,2017-09-01 00:00:00+00:00,978.25,984.5,976.875,984.2,2423132,48.9125,49.225,48.84375,49.21,48462640,0.0,1.0
1281,2017-09-05 00:00:00+00:00,965.27,976.7699,960.37,975.4,2875228,48.2635,48.838495,48.0185,48.77,57504560,0.0,1.0
1282,2017-09-06 00:00:00+00:00,967.8,971.84,960.6,968.32,2106605,48.39,48.592,48.03,48.416,42132100,0.0,1.0
1283,2017-09-07 00:00:00+00:00,979.47,980.59,972.55,974.0,2536000,48.9735,49.0295,48.6275,48.7,50720000,0.0,1.0
1284,2017-09-08 00:00:00+00:00,965.9,979.88,963.47,979.1,2578269,48.295,48.994,48.1735,48.955,51565380,0.0,1.0
1285,2017-09-11 00:00:00+00:00,977.96,981.94,974.22,974.46,2134582,48.898,49.097,48.711,48.723,42691640,0.0,1.0
1286,2017-09-12 00:00:00+00:00,982.58,984.6718,975.517,983.27,2444699,49.129,49.23359,48.77585,49.1635,48893980,0.0,1.0
1287,2017-09-13 00:00:00+00:00,999.6,1000.0,979.42,983.97,3314978,49.98,50.0,48.971,49.1985,66299560,0.0,1.0
1288,2017-09-14 00:00:00+00:00,992.21,998.56,987.74,996.8,3788472,49.6105,49.928,49.387,49.84,75769440,0.0,1.0
1289,2017-09-15 00:00:00+00:00,986.79,996.25,984.03,993.01,3697742,49.3395,49.8125,49.2015,49.6505,73954840,0.0,1.0
1290,2017-09-18 00:00:00+00:00,974.19,992.7922,968.17,990.4,3376772,48.7095,49.63961,48.4085,49.52,67535440,0.0,1.0
1291,2017-09-19 00:00:00+00:00,969.86,978.24,967.46,977.25,2614059,48.493,48.912,48.373,48.8625,52281180,0.0,1.0
1292,2017-09-20 00:00:00+00:00,973.21,974.81,962.1626,971.79,2727355,48.6605,48.7405,48.10813,48.5895,54547100,0.0,1.0
1293,2017-09-21 00:00:00+00:00,964.65,971.7,962.02,971.31,2252940,48.2325,48.585,48.101,48.5655,45058800,0.0,1.0
1294,2017-09-22 00:00:00+00:00,955.1,965.61,954.42,961.01,2602418,47.755,48.2805,47.721,48.0505,52048360,0.0,1.0
1295,2017-09-25 00:00:00+00:00,939.79,949.42,932.89,949.31,5065542,46.9895,47.471,46.6445,47.4655,101310840,0.0,1.0
1296,2017-09-26 00:00:00+00:00,938.6,948.63,931.75,945.49,3464183,46.93,47.4315,46.5875,47.2745,69283660,0.0,1.0
1297,2017-09-27 00:00:00+00:00,950.87,955.3,943.3,948.0,3111263,47.5435,47.765,47.165,47.4,62225260,0.0,1.0
1298,2017-09-28 00:00:00+00:00,956.4,959.7,950.101,951.86,2512567,47.82,47.985,47.50505,47.593,50251340,0.0,1.0
1299,2017-09-29 00:00:00+00:00,961.35,964.83,958.375,960.11,2411643,48.0675,48.2415,47.91875,48.0055,48232860,0.0,1.0
1300,2017-10-02 00:00:00+00:00,959.19,967.305,952.1201,964.0,2415846,47.9595,48.36525,47.606005,48.2,48316920,0.0,1.0
1301,2017-10-03 00:00:00+00:00,957.1,963.69,950.37,958.0,2643484,47.855,48.1845,47.5185,47.9,52869680,0.0,1.0
1302,2017-10-04 00:00:00+00:00,965.45,967.79,954.05,954.21,2460721,48.2725,48.3895,47.7025,47.7105,49214420,0.0,1.0
1303,2017-10-05 00:00:00+00:00,980.85,981.51,969.64,970.0,3119487,49.0425,49.0755,48.482,48.5,62389740,0.0,1.0
1304,2017-10-06 00:00:00+00:00,989.58,995.75,975.64,975.64,3719840,49.479,49.7875,48.782,48.782,74396800,0.0,1.0
1305,2017-10-09 00:00:00+00:00,990.99,998.5,987.5,993.24,2927994,49.5495,49.925,49.375,49.662,58559880,0.0,1.0
1306,2017-10-10 00:00:00+00:00,987.2,997.95,980.099,996.67,3062820,49.36,49.8975,49.00495,49.8335,61256400,0.0,1.0
1307,2017-10-11 00:00:00+00:00,995.0,995.5,986.695,991.27,2310872,49.75,49.775,49.33475,49.5635,46217440,0.0,1.0
1308,2017-10-12 00:00:00+00:00,1000.93,1008.44,992.4,996.81,4056172,50.0465,50.422,49.62,49.8405,81123440,0.0,1.0
1309,2017-10-13 00:00:00+00:00,1002.94,1007.77,1001.03,1007.0,2399403,50.147,50.3885,50.0515,50.35,47988060,0.0,1.0
1310,2017-10-16 00:00:00+00:00,1006.34,1009.57,1001.04,1008.44,1991556,50.317,50.4785,50.052,50.422,39831120,0.0,1.0
1311,2017-10-17 00:00:00+00:00,1009.13,1011.47,1004.38,1005.59,2307075,50.4565,50.5735,50.219,50.2795,46141500,0.0,1.0
1312,2017-10-18 00:00:00+00:00,997.0,1022.31,996.55,1009.27,2477357,49.85,51.1155,49.8275,50.4635,49547140,0.0,1.0
1313,2017-10-19 00:00:00+00:00,986.61,991.05,980.24,990.0,3040066,49.3305,49.5525,49.012,49.5,60801320,0.0,1.0
1314,2017-10-20 00:00:00+00:00,982.91,994.62,982.0,993.53,2294145,49.1455,49.731,49.1,49.6765,45882900,0.0,1.0
1315,2017-10-23 00:00:00+00:00,966.3,986.775,962.5,986.73,3465469,48.315,49.33875,48.125,49.3365,69309380,0.0,1.0
1316,2017-10-24 00:00:00+00:00,975.9,979.85,965.0,969.0,2666782,48.795,48.9925,48.25,48.45,53335640,0.0,1.0
1317,2017-10-25 00:00:00+00:00,972.91,984.44,966.24,978.0,2969295,48.6455,49.222,48.312,48.9,59385900,0.0,1.0
1318,2017-10-26 00:00:00+00:00,972.43,982.9,968.55,980.33,3670282,48.6215,49.145,48.4275,49.0165,73405640,0.0,1.0
1319,2017-10-27 00:00:00+00:00,1100.95,1105.58,1050.55,1058.14,16360527,55.0475,55.279,52.5275,52.907,327210540,0.0,1.0
1320,2017-10-30 00:00:00+00:00,1110.85,1122.79,1093.56,1095.01,6516639,55.5425,56.1395,54.678,54.7505,130332780,0.0,1.0
1321,2017-10-31 00:00:00+00:00,1105.28,1110.54,1101.12,1109.0,3428461,55.264,55.527,55.056,55.45,68569220,0.0,1.0
1322,2017-11-01 00:00:00+00:00,1103.68,1108.97,1096.74,1105.4,3723680,55.184,55.4485,54.837,55.27,74473600,0.0,1.0
1323,2017-11-02 00:00:00+00:00,1094.22,1101.94,1086.87,1097.81,3658748,54.711,55.097,54.3435,54.8905,73174960,0.0,1.0
1324,2017-11-03 00:00:00+00:00,1111.6,1112.68,1088.52,1091.15,3685172,55.58,55.634,54.426,54.5575,73703440,0.0,1.0
1325,2017-11-06 00:00:00+00:00,1120.66,1125.41,1108.77,1109.15,3313857,56.033,56.2705,55.4385,55.4575,66277140,0.0,1.0
1326,2017-11-07 00:00:00+00:00,1123.17,1130.6,1117.5,1124.74,2623474,56.1585,56.53,55.875,56.237,52469480,0.0,1.0
1327,2017-11-08 00:00:00+00:00,1132.88,1135.54,1119.11,1122.82,2534748,56.644,56.777,55.9555,56.141,50694960,0.0,1.0
1328,2017-11-09 00:00:00+00:00,1129.13,1129.62,1115.77,1125.96,3661411,56.4565,56.481,55.7885,56.298,73228220,0.0,1.0
1329,2017-11-10 00:00:00+00:00,1125.35,1131.75,1124.06,1126.1,2162985,56.2675,56.5875,56.203,56.305,43259700,0.0,1.0
1330,2017-11-13 00:00:00+00:00,1129.17,1139.9,1122.34,1123.0,2897563,56.4585,56.995,56.117,56.15,57951260,0.0,1.0
1331,2017-11-14 00:00:00+00:00,1136.84,1138.0,1123.89,1130.11,3042295,56.842,56.9,56.1945,56.5055,60845900,0.0,1.0
1332,2017-11-15 00:00:00+00:00,1126.69,1131.75,1121.63,1127.01,3897230,56.3345,56.5875,56.0815,56.3505,77944600,0.0,1.0
1333,2017-11-16 00:00:00+00:00,1137.29,1138.16,1130.05,1130.16,2190456,56.8645,56.908,56.5025,56.508,43809120,0.0,1.0
1334,2017-11-17 00:00:00+00:00,1129.88,1138.8,1125.81,1138.28,2333554,56.494,56.94,56.2905,56.914,46671080,0.0,1.0
1335,2017-11-20 00:00:00+00:00,1126.31,1133.42,1122.55,1129.77,2134381,56.3155,56.671,56.1275,56.4885,42687620,0.0,1.0
1336,2017-11-21 00:00:00+00:00,1139.49,1140.0,1128.2,1132.86,2449503,56.9745,57.0,56.41,56.643,48990060,0.0,1.0
1337,2017-11-22 00:00:00+00:00,1156.16,1160.27,1141.0,1141.0,3516336,57.808,58.0135,57.05,57.05,70326720,0.0,1.0
1338,2017-11-24 00:00:00+00:00,1186.0,1186.84,1160.7,1160.7,3526582,59.3,59.342,58.035,58.035,70531640,0.0,1.0
1339,2017-11-27 00:00:00+00:00,1195.83,1213.41,1191.15,1202.66,6701343,59.7915,60.6705,59.5575,60.133,134026860,0.0,1.0
1340,2017-11-28 00:00:00+00:00,1193.6,1205.34,1188.52,1204.88,4463476,59.68,60.267,59.426,60.244,89269520,0.0,1.0
1341,2017-11-29 00:00:00+00:00,1161.27,1194.8,1145.19,1194.8,9239087,58.0635,59.74,57.2595,59.74,184781740,0.0,1.0
1342,2017-11-30 00:00:00+00:00,1176.75,1178.57,1160.0,1167.1,4470183,58.8375,58.9285,58.0,58.355,89403660,0.0,1.0
1343,2017-12-01 00:00:00+00:00,1162.35,1179.65,1152.0,1172.05,4070722,58.1175,58.9825,57.6,58.6025,81414440,0.0,1.0
1344,2017-12-04 00:00:00+00:00,1133.95,1175.2,1128.0,1173.85,5872358,56.6975,58.76,56.4,58.6925,117447160,0.0,1.0
1345,2017-12-05 00:00:00+00:00,1141.57,1159.27,1124.74,1128.26,4033184,57.0785,57.9635,56.237,56.413,80663680,0.0,1.0
1346,2017-12-06 00:00:00+00:00,1152.35,1155.89,1136.08,1137.99,2756730,57.6175,57.7945,56.804,56.8995,55134600,0.0,1.0
1347,2017-12-07 00:00:00+00:00,1159.79,1163.19,1151.0,1156.59,2408323,57.9895,58.1595,57.55,57.8295,48166460,0.0,1.0
1348,2017-12-08 00:00:00+00:00,1162.0,1172.79,1157.1,1170.4,2957785,58.1,58.6395,57.855,58.52,59155700,0.0,1.0
1349,2017-12-11 00:00:00+00:00,1168.92,1169.9,1157.0,1164.6,2257922,58.446,58.495,57.85,58.23,45158440,0.0,1.0
1350,2017-12-12 00:00:00+00:00,1165.08,1173.6,1161.61,1166.51,2197697,58.254,58.68,58.0805,58.3255,43953940,0.0,1.0
1351,2017-12-13 00:00:00+00:00,1164.13,1170.87,1160.27,1170.0,2555053,58.2065,58.5435,58.0135,58.5,51101060,0.0,1.0
1352,2017-12-14 00:00:00+00:00,1174.26,1177.93,1162.45,1163.71,3069993,58.713,58.8965,58.1225,58.1855,61399860,0.0,1.0
1353,2017-12-15 00:00:00+00:00,1179.14,1182.75,1169.33,1179.03,4539895,58.957,59.1375,58.4665,58.9515,90797900,0.0,1.0
1354,2017-12-18 00:00:00+00:00,1190.58,1194.78,1180.91,1187.37,2767271,59.529,59.739,59.0455,59.3685,55345420,0.0,1.0
1355,2017-12-19 00:00:00+00:00,1187.38,1192.97,1179.14,1189.15,2555235,59.369,59.6485,58.957,59.4575,51104700,0.0,1.0
1356,2017-12-20 00:00:00+00:00,1177.62,1191.0,1176.0,1190.5,2318916,58.881,59.55,58.8,59.525,46378320,0.0,1.0
1357,2017-12-21 00:00:00+00:00,1174.76,1179.17,1167.64,1175.9,2042448,58.738,58.9585,58.382,58.795,40848960,0.0,1.0
1358,2017-12-22 00:00:00+00:00,1168.36,1174.62,1167.83,1172.08,1553997,58.418,58.731,58.3915,58.604,31079940,0.0,1.0
1359,2017-12-26 00:00:00+00:00,1176.76,1178.32,1160.55,1168.36,1964871,58.838,58.916,58.0275,58.418,39297420,0.0,1.0
1360,2017-12-27 00:00:00+00:00,1182.26,1187.29,1175.61,1179.91,1779382,59.113,59.3645,58.7805,58.9955,35587640,0.0,1.0
1361,2017-12-28 00:00:00+00:00,1186.1,1190.1,1184.38,1189.0,1803460,59.305,59.505,59.219,59.45,36069200,0.0,1.0
1362,2017-12-29 00:00:00+00:00,1169.47,1184.0,1167.5,1182.35,2625283,58.4735,59.2,58.375,59.1175,52505660,0.0,1.0
1363,2018-01-02 00:00:00+00:00,1189.01,1190.0,1170.51,1172.0,2587899,59.4505,59.5,58.5255,58.6,51757980,0.0,1.0
1364,2018-01-03 00:00:00+00:00,1204.2,1205.49,1188.3,1188.3,3044664,60.21,60.2745,59.415,59.415,60893280,0.0,1.0
1365,2018-01-04 00:00:00+00:00,1209.59,1215.87,1204.66,1205.0,3000366,60.4795,60.7935,60.233,60.25,60007320,0.0,1.0
1366,2018-01-05 00:00:00+00:00,1229.14,1229.14,1210.0,1217.51,3430148,61.457,61.457,60.5,60.8755,68602960,0.0,1.0
1367,2018-01-08 00:00:00+00:00,1246.87,1253.08,1232.03,1236.0,4177533,62.3435,62.654,61.6015,61.8,83550660,0.0,1.0
1368,2018-01-09 00:00:00+00:00,1252.7,1259.33,1241.76,1256.9,3646681,62.635,62.9665,62.088,62.845,72933620,0.0,1.0
1369,2018-01-10 00:00:00+00:00,1254.33,1254.33,1237.23,1245.15,2659507,62.7165,62.7165,61.8615,62.2575,53190140,0.0,1.0
1370,2018-01-11 00:00:00+00:00,1276.68,1276.77,1256.46,1259.74,3075315,63.834,63.8385,62.823,62.987,61506300,0.0,1.0
1371,2018-01-12 00:00:00+00:00,1305.2,1305.76,1273.39,1273.39,5360681,65.26,65.288,63.6695,63.6695,107213620,0.0,1.0
1372,2018-01-16 00:00:00+00:00,1304.86,1339.94,1292.3,1323.0,7111172,65.243,66.997,64.615,66.15,142223440,0.0,1.0
1373,2018-01-17 00:00:00+00:00,1295.0,1314.0,1280.88,1312.24,5166748,64.75,65.7,64.044,65.612,103334960,0.0,1.0
1374,2018-01-18 00:00:00+00:00,1293.32,1304.6,1284.02,1293.95,3941007,64.666,65.23,64.201,64.6975,78820140,0.0,1.0
1375,2018-01-19 00:00:00+00:00,1294.58,1313.0,1292.99,1312.0,4395070,64.729,65.65,64.6495,65.6,87901400,0.0,1.0
1376,2018-01-22 00:00:00+00:00,1327.31,1327.45,1296.66,1297.17,3970151,66.3655,66.3725,64.833,64.8585,79403020,0.0,1.0
1377,2018-01-23 00:00:00+00:00,1362.54,1364.9,1337.34,1338.09,5056764,68.127,68.245,66.867,66.9045,101135280,0.0,1.0
1378,2018-01-24 00:00:00+00:00,1357.51,1388.16,1338.0,1374.82,6730084,67.8755,69.408,66.9,68.741,134601680,0.0,1.0
1379,2018-01-25 00:00:00+00:00,1377.95,1378.34,1357.62,1368.0,4621862,68.8975,68.917,67.881,68.4,92437240,0.0,1.0
1380,2018-01-26 00:00:00+00:00,1402.05,1402.53,1380.91,1392.01,4584082,70.1025,70.1265,69.0455,69.6005,91681640,0.0,1.0
1381,2018-01-29 00:00:00+00:00,1417.68,1431.39,1400.44,1409.18,5628992,70.884,71.5695,70.022,70.459,112579840,0.0,1.0
1382,2018-01-30 00:00:00+00:00,1437.82,1439.25,1392.0,1403.17,5736512,71.891,71.9625,69.6,70.1585,114730240,0.0,1.0
